ID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,BMI,Income,Ethnicity,Lifestage,Strata,#HH,location
Panel 105046101,-0.047063956201242735,-0.17473352647681872,0.016322675539443714,-0.04751588400165985,0.015001600590021544,0.12935668222871308,0.17473606312566578,0.24122919213907468,-0.09760379463919402,-0.0944549320150193,-0.0585018455717054,0.03784055333917758,0.11241617516862268,0.07080049991375759,-0.042841195283759896,0.21552802961811718,0.15518937317983225,0.11966444609692659,-0.14732879906666235,0.03602782542414067,0.09874259212757301,0.020775443498905786,0.3008081643732118,0.17359510819453108,0.06667786102749,0.2471260349952258,0.15655212538726376,0.19853399086350418,0.1034871047754872,0.024539269767035812,Healthy,Income < 1500,North Malay,Teens Aches,Rural,5 Member HH,North
Panel 105048101,0.17157641533016563,-0.001348574044252327,0.09550334926830142,0.09103058753903155,0.04305928747784493,0.13981028101350174,-0.0007822835020424312,0.017745912928570893,0.05754933202863434,0.05175511038233533,0.15763142927199608,0.09755145961307633,-0.09796530231464913,0.18554393681591855,0.004339241855472986,0.09730321991358515,0.012774456479456693,0.09654821035435551,0.17609416809876663,-0.005716261892099255,0.014750741674732518,-0.06282984770144666,0.033018833972024944,0.041224092009308926,0.14864510014487833,0.23426903391361334,0.049774214528043204,-0.15620425243897204,0.16138621539322887,0.12631969479877442,Obese,Income 1500 - 1999,North Malay,Teens Aches,Rural,4 Member HH,North
Panel 105049101,0.0001498825335978079,-0.0001480661151461026,0.0011692099521537905,0.0005468727970883455,-0.0004265881476297409,0.0008551229303439341,0.0009230976744446126,0.0014473246680501576,-0.0010550939345713556,-0.00029306902843736213,0.0018336266128646393,0.00024815686186189297,0.0007835425456704071,0.0005045769151495879,-0.0003806723222308172,0.0006615720515523247,0.0008142417569822915,-0.00017131682268585357,-0.0006504192805313648,-0.000427899483504807,-0.0009457513043616265,0.001235090921380707,0.0011739759758526691,0.00065195219225951,-0.001004173285258889,0.0016794199926959158,-0.0008269668687875782,0.0018287828033448216,0.0006034982743167491,0.0005931649611482285,Over Weight,Income 3000 - 3999,North Malay,Teens and Toddlers,Rural,6 Member HH,North
Panel 105052101,0.07536525937464487,0.18619137397751645,0.11208369716870267,-0.20530419372880748,0.28137359564611275,0.116787087985773,0.17253764723888515,0.19945401565538257,0.45561534927990005,-0.01641990471819425,0.2435432174026271,0.1472628795096784,-0.09653592048453902,-0.16455942931319634,0.06853954635250346,0.25081302439886893,0.1710120869536313,-0.08166147148998067,0.09258642131617319,0.05879230006844906,0.28818093653705007,0.07438277508815878,-0.02673805169449633,0.015475540023951267,0.16904882772459212,0.056528075096973246,0.16894864433869727,0.03315393078432751,0.13611044887024548,0.16449969272939222,Obese,Income < 1500,North Malay,Teens and Toddlers,Rural,7+ Member HH,North
Panel 105055101,-0.017963332573216008,0.006132889424427039,0.05078743372024861,0.05931736954469904,0.025103602752602795,0.07127842258914513,-0.006129178152264475,0.031376657490898546,0.01688213903991371,0.08469079903035011,-0.04819883705589438,0.09080494375589386,-0.07051296229219037,0.0873481607148489,0.009443289856028745,0.02076545058319852,-0.02796069197536526,0.07497478181986078,0.009941825594714172,0.05642447170308875,-0.029588531287646897,0.010824815250699725,0.0799240963335673,-0.03937265926340782,0.01095992230402721,0.05492521021110698,0.05335992388052429,-0.015654160035089907,0.01743993562074371,0.1178413622885745,Under Weight,Income 1500 - 1999,North Malay,Matured Families,Rural,1-3 Member HH,North
Panel 105058101,-0.03220268987188653,-0.0032299391412142935,-0.03452142544960105,-0.06234958124496148,0.01928945118234248,0.12264693002429108,0.14087906335583816,-0.07210002441472707,-0.03606867377468149,0.02539761628186253,0.01359373001686928,-0.015473155608376995,0.09609704942051193,0.04210663581478531,0.1124866002392131,0.12343410430264329,0.029035986158832672,-0.022409647642220146,0.012214189875322374,-0.024965047538708953,0.15501194137393512,0.15265184218853114,0.09778333986785136,0.06835385648840989,0.15209170655881543,0.09738848413827275,0.12501477076068473,0.016884728801873167,-0.0153747160982816,0.06791434065109254,Obese,Income < 1500,North Malay,Teens Aches,Rural,1-3 Member HH,North
Panel 105059101,-3.415996857112856e-20,-5.110476728571078e-21,-4.444228474237221e-20,-1.945366675754864e-20,7.091164102920528e-21,-2.3313396476755208e-20,-5.964292639159957e-21,-1.516055943199343e-20,-5.951197417199215e-20,-1.1250067518304487e-20,-5.253466033907843e-20,-5.047636776360066e-21,2.359061925064665e-20,-1.5956461458029867e-20,-2.1096070705528376e-20,-2.3334490260955005e-21,-4.4843337959884873e-20,-3.178770552429804e-20,-6.762744656274673e-21,1.9248934374782455e-20,-2.4578908678109492e-20,-3.3349700294334986e-20,2.1280801970357418e-20,6.53088218145448e-21,8.283849690317387e-21,2.3854816451438435e-21,1.162715316522376e-20,3.5864269720811835e-21,-6.786942301868968e-21,-6.037195830322509e-20,Under Weight,Income < 1500,North Malay,Matured Families,Rural,6 Member HH,North
Panel 105065101,0.09931976184876748,-0.04854474503521288,0.2670936399113057,-0.02766507821377691,0.08855406069087253,0.20310780711077467,0.2446698226841207,0.1552953429164584,-0.09267099690160183,0.05916592993802603,0.15593009814106487,-0.1475976235561701,-0.045725961992691425,0.10894879795396721,-0.07692921316256408,0.2836357879726046,0.11074309133293635,-0.04783031420312216,0.309018264321822,0.10676967772308008,0.13209031382539974,0.3654636815350481,0.03397949909212572,0.10437375313926563,0.022956154870825744,0.19136092621577647,0.12772120930054415,0.17287980259228775,0.11627044377565598,0.11066666962201566,Healthy,Income < 1500,North Malay,Teens and Toddlers,Rural,5 Member HH,North
Panel 105066101,0.11117511095530462,0.051105053422850176,-0.0647714808780898,-0.036593786133050595,0.024023270802280148,0.05393740672720956,0.08783177555041331,0.021589625047517668,0.057934853672075876,0.03731942649835942,0.09739809548964783,0.00458487578422007,-0.02452987548454903,0.07503854508505593,-0.012038909186654194,0.06282755884489927,-0.01682925484310994,-0.038526919116499865,0.15223229653671078,0.11836548821579201,0.05598149196879305,0.10563037866049685,0.018462774028481514,0.015296513270657619,0.13273066317818652,0.07955640238358767,0.09383225148386802,-0.018697202126161733,-0.05791631076524653,0.07171770677268786,Under Weight,Income < 1500,North Malay,Teens Aches,Rural,1-3 Member HH,North
Panel 105068101,-0.0013976533483515817,-0.001723389963081829,-0.0013159795643630386,0.023484483396222892,0.020346237087478184,0.007630836550199212,0.014553321974282194,0.01411701151988985,0.0025467681202804714,-0.0008502813309600409,7.644187234733354e-05,-0.010537232561651493,-0.00733437710948465,-0.0005194569345656673,0.002887823233803482,0.004026521572846222,0.0073500568572873425,0.01209292667329693,0.019722218439044086,0.005369176053977865,0.007824794691422868,0.028925502427781993,-0.0026628446282914785,0.0196074044822226,0.01282126032976894,0.0047216533998575,0.009547082446588544,0.000842689564858177,0.021331000202748935,0.013849843106930418,Healthy,Income 3000 - 3999,North Malay,Teens and Toddlers,Rural,5 Member HH,North
Panel 106003101,0.17340485655363763,-0.006393765701277921,0.02437714561201912,0.1542565600027574,-0.00824487858321711,0.17355841991510756,-0.020216092033219408,0.0965926565460256,0.12909446858569829,-0.010259941359426664,0.20157718616760764,0.37497522895510627,-0.04309403328965773,0.43103608956175055,0.1141956152204175,0.16551204272895734,0.19495083630200327,0.2009400641194177,0.12997171515977957,0.06534414475608442,0.0447313959746759,-0.2622235923262528,0.09613149723458023,0.37578578328378887,0.17332701843898668,0.28730672527790035,-0.0637711625937608,-0.18099945729348638,0.05290908952179803,-0.02388047109511854,Healthy,Income < 1500,North Malay,Matured Families,Urban,4 Member HH,North
Panel 106004101,0.0839992823464792,0.04107190184513352,0.061568055315143075,0.0363305611136886,0.08723394395243095,0.016085150512203963,-0.0006397077790177615,-0.04865433661091858,-0.0364037709217573,0.05279889539818459,0.06278556402012006,0.08046291248019377,-0.04804220701250909,0.059262833223644985,0.04122213086963518,0.12667808160138588,0.012798661048231961,-0.030853337294055705,0.13658124233477956,0.02361489537807298,0.13055607813818132,0.015151549444431258,-0.012146860576558763,0.06710135301918231,0.19300493064947888,-0.004426098614384333,0.08100608699801697,0.013296859779452466,0.1048400976452348,0.15991562279456842,Over Weight,Income >5000,North Chinese,Teens and Toddlers,Urban,6 Member HH,North
Panel 106006101,0.06596693546225998,-0.0020664914889875607,0.08434905638111106,0.06770861342695832,0.1354289870760617,0.04312927779499584,0.14197278636690108,-0.01046345095482462,0.03956932904036631,0.008535057239246344,0.11203654743223217,0.10339076020192627,0.10596989733160521,0.107846789201729,0.03151757379780143,0.08579602817509906,0.08963029324123921,-0.013571457054906507,-0.08421997365699001,0.09875581458275728,-0.012592390747725632,0.047047498470626094,0.13734874912879122,-0.015042766641759148,0.005196798812012077,0.2579628201874213,0.10190493533988632,0.05884528199409475,0.03548232045883455,0.01419027447912456,Obese,Income < 1500,North Malay,Teens Aches,Urban,5 Member HH,North
Panel 106012101,0.13789815745107675,0.0009053994946239083,0.007260762214524471,0.04970086335123696,-0.0023860005981028365,0.12035176347715522,0.007344266337051765,0.001002069248320999,-0.06740876788447703,0.03981906301342297,0.1586489141589349,0.12738588780262253,-0.048275494606022755,0.13598017500057943,0.13319707899845107,0.20146896027844102,0.03594194955265513,0.1538046404012705,0.05354950554598383,-0.05119671134402084,0.08704328435697951,-0.13619469248041535,-0.0042055326890132125,0.10492829730788389,0.2643645090320728,0.020533240884046462,0.010313802602164121,-0.08562398662559635,0.22746763632643363,0.15422669309858683,Healthy,Income 3000 - 3999,North Chinese,Matured Families,Urban,1-3 Member HH,North
Panel 106014103,0.06901695780999076,0.0895826823248155,-0.0038404390565798,-0.030852661833490762,0.04080968895320024,0.03576398220893056,-0.028084852118228868,-0.004801486610075058,0.14293637583033472,0.056482403495458855,0.12723870237395937,-0.0223912709931286,0.11381700392249222,-0.0031432415117088226,0.07365130947367673,0.06387893280829775,0.05812377488163056,0.05226069022803343,0.010582718659352118,0.09483670067066119,0.13648734850634733,0.0006528618462234694,0.045725950003856375,-0.06375731716215036,0.0355354567925957,-0.05887291248660364,0.08355675677112609,0.09041002834190562,0.08174201105109533,0.053492592815225275,Over Weight,Income 2000 - 2999,North Chinese,Teens Aches,Urban,5 Member HH,North
Panel 106016101,0.023589642962898172,0.004036767911262983,0.02710210636501205,0.0475484661929307,0.011279309103400048,0.006584638325067216,0.0003607150014259291,-0.02685825816060061,0.04296742930608397,-0.012735145343748934,0.033113772115204866,-0.03350311141719202,0.005824800239972136,0.013477127419301913,-0.008379717868349849,0.03347738696750819,0.01869596639203212,0.007837830320011323,-0.026889655275280946,0.010807954214484479,0.052503072735749785,0.022499668510273987,0.06506868351859876,0.023485286625687538,-0.009441265952741189,-0.0298906234799687,0.005168338080220934,-0.017317593868114933,0.0055173234784746715,0.018191451099677108,Healthy,Income 4000 - 4999,North Chinese,Matured Families,Urban,1-3 Member HH,North
Panel 106023104,-0.10594506902684973,-0.0034700904225831437,0.02388345918726124,0.1177687602276004,0.21325694397783462,-0.02373730681773385,0.016156339939609295,0.1287195797122677,-0.08881339876413584,0.07576987386348957,-0.007170554383259283,-0.02182104061426955,0.012644579091750194,-0.009489849198900188,0.06913269752108755,0.07740769786673844,-0.017439272029134922,0.039982011350321124,0.006911512327027169,0.2226137993797919,0.1697654714090498,0.14841973220650082,0.13017603554014603,0.1621916165243344,0.10292217138355637,0.06327839485624064,0.026788148899064137,0.04384700646383719,0.07036523778500793,-0.010405150316703455,Over Weight,Income 2000 - 2999,North Chinese,Teens Aches,Urban,6 Member HH,North
Panel 106024101,-0.00020997799284190296,0.008965780927559007,-0.024352347157273753,0.07573502376602663,-0.08030997432971135,0.08928678069009639,-0.01783543083092039,0.07401842389092593,0.005938254147621668,0.01077393392951708,0.03913919180121542,0.04167069939813197,-0.020386410775563624,0.04433320908833471,0.0006793636037839803,-0.04294430178987762,0.03368785090896733,0.012668658056044682,0.1029463213893813,0.02481462546783559,0.02201333409348268,-0.07036203750733641,0.04092386249601112,0.06489092862456512,0.058317216625778545,0.031057663028378448,0.035166919649348836,0.0091976739125244,0.045762889291737434,-0.033000863974431166,Healthy,Income >5000,North Chinese,Matured Families,Urban,4 Member HH,North
Panel 106047101,1.0659064416922513e-22,2.1588020279394766e-20,-4.133538586409825e-20,-1.04151706821166e-20,6.503845576884615e-22,-2.204535697496494e-20,4.5305773092098455e-22,-3.000060570068538e-20,-6.266484453971499e-21,7.418090893913876e-21,-1.9798085344326854e-21,-1.676737681071981e-20,2.2545726001195933e-20,-3.42043907829769e-20,-3.609775385716525e-21,2.9241560101890756e-21,-8.84531781091424e-21,-2.165986118843342e-20,3.537755867886823e-20,1.2162058210085253e-20,4.248501405151677e-21,-7.493739099121236e-21,-2.1636868233559654e-20,7.181145130116919e-22,2.0528112148705733e-20,-3.065388210398623e-20,2.0696997403538024e-21,-1.462703267385357e-20,8.080064544160009e-21,-3.2248678326840623e-20,Healthy,Income 2000 - 2999,North Malay,Teens and Toddlers,Urban,6 Member HH,North
Panel 106052101,0.0033505148476058164,-0.001877669835666765,0.002700692543367513,3.0617426824008444e-05,0.006900195670752427,0.0006702208650409532,0.005797418162853816,-0.006593452878217918,0.0061532164186911525,-0.0012563376882953076,0.0018251059952550045,0.003107216344622072,0.0014410466029987517,0.0027380224227392426,0.0013238414065508794,0.001235481127120107,0.003589798201790379,-0.001838999052990522,-0.004188429427950666,0.0017086824611218336,-0.0011970014135451752,0.00013073166190968327,0.002103656844396944,-0.004643282107255334,-0.00032978565883399536,0.006358969216732796,0.00527041360782245,-0.0029321508414987115,-0.0008520671939461252,0.001104509737288425,Over Weight,Income 3000 - 3999,North Malay,Teens Aches,Urban,5 Member HH,North
Panel 106059101,0.010675707024156515,-0.012382260567940857,0.02904298645037868,0.023350790187506004,0.02691996273356847,0.01608128257925874,-0.007826138047414182,0.025076173653564328,0.005786141392190966,0.015597132562071956,-0.03290631570900245,0.00881626954439886,0.023934519600719326,0.026933085485968275,-0.013537183849922788,0.019994207019480258,-0.0048853052350500544,0.005952005225151771,0.020785299661672963,0.024863469295772954,-0.019486811853123953,-0.009205993968032225,0.007634792072642011,-0.010381671101724086,0.0251696924210802,0.0013483427261421017,0.022536216532027167,0.00882689419784207,0.0014993138099125129,-0.007673488871880896,Under Weight,Income >5000,North Chinese,Empty Nesters,Urban,4 Member HH,North
Panel 106060101,5.9122127710733015e-05,0.00019589766076363822,0.00023726362852001743,5.0862424627177355e-05,-7.764039830291255e-05,-8.570076677831874e-06,6.536566474906998e-05,4.1159706648942585e-05,-9.393071360645075e-05,2.4097429275569647e-05,7.593150297463293e-05,-8.649663832291314e-05,-5.1410589599551525e-05,0.00020495442191490186,0.00011426227472814428,8.310622058071857e-05,0.00015542671529849542,-8.93174685948781e-05,9.19041060264754e-06,5.742257838915773e-06,-2.3839084742237692e-05,0.00018193247605153686,3.900459286208261e-05,0.00018262469518438875,7.512309660138086e-05,5.2928296953277376e-05,8.698504674250429e-06,0.00013495142583142033,3.611632158309454e-05,3.688058958007963e-05,Healthy,Income >5000,North Chinese,Empty Nesters,Urban,1-3 Member HH,North
Panel 106061101,-0.038888222754886216,0.14648341038857132,0.028884310290598077,0.1279706537774332,0.012254895007905352,-0.10034608492772393,-0.02210247929797756,0.1999991319785739,0.1337808203081176,0.08668441910666323,0.14208384454869824,0.0523569792852351,0.05021105683210698,0.024955271644784966,0.2780352021541604,-0.06620399976504458,0.10178025954864789,-0.034249656779984296,-0.020459679783834766,0.11303625745955787,0.24404574401056717,0.1362855942750167,0.08385553927755195,-0.012809475105762236,0.15856191894748992,0.14866215326060697,0.05930731371737247,0.19920049861551523,0.02307817562862344,-0.10209575306940258,Healthy,Income 4000 - 4999,North Chinese,Empty Nesters,Urban,1-3 Member HH,North
Panel 106064101,0.00825467983113002,-0.0012325986290808,0.0034854135275151827,0.000912637526424015,0.011914546492378785,0.00622969669033488,0.012499161564436468,-0.0037816505869245265,-0.0016041382897903828,0.003101538965581132,-0.0027503874394780893,0.01300426577199792,0.006312028424442872,0.0058085086244853935,-0.0018593523047213108,0.00949306632107888,-0.0006774856135982437,-0.00011290765383279011,0.0014119826566024443,0.012272112272363814,0.013377222526795718,-0.0034599986822254625,0.014656092389624313,0.0018304941401253154,0.00792780100610131,0.008359197074336995,0.007310377247971415,0.0009850463524090649,0.008683785262994546,0.002281930760937797,Over Weight,Income 2000 - 2999,North Malay,Nesting Families,Urban,5 Member HH,North
Panel 106065101,0.0822000995832818,0.005521340676000066,0.03194776484538484,-0.015478325601308247,0.05142547258146426,0.005999292296793244,0.06301906896946953,0.10983442993575646,-0.1246599367142722,6.736164818108385e-06,0.08883952885413413,0.09706525620966071,0.22391685479287365,0.14230839394267172,0.042790216839036874,0.42200432609849353,0.1558099530363268,0.21144031797429994,0.024768622433303224,0.14832649641721515,0.09700688971342808,-0.03510127511041666,0.12559729167659936,0.013661633217859015,0.1730168979286141,-0.007252015232712003,0.029823101143196407,0.09406081164331599,-0.0037786206254289685,0.15473373190928558,Healthy,Income < 1500,North Malay,Matured Families,Urban,1-3 Member HH,North
Panel 106067102,-0.018879069946205522,0.024993524381027043,0.1123924472305253,0.03595908656196075,0.12759915038050942,0.07713823723851662,0.0562006967358732,0.0007707309756203763,0.0018231571138831667,0.08667143115528786,0.03635000675995562,0.14284047824845433,0.03462447267128089,-0.03383403025316773,-0.017467814802261047,0.044895463754974815,0.012915950257241082,-0.034891913765033804,0.019556093456617744,0.09560845125386816,0.11869125441946839,0.019357449284594225,0.04986738996801609,0.0347083836988044,0.0034022581756127644,0.04743799470256323,-0.043253261974091094,0.09401838701725333,0.1971905650074443,0.07569903945759772,Over Weight,Income 3000 - 3999,North Chinese,Teens and Toddlers,Urban,7+ Member HH,North
Panel 106077101,-0.009643983220139919,0.05937572564896035,0.006377142176824834,0.09225678807186576,0.025854476219702025,-0.05985200127841482,0.02876614486503141,0.04294086603070284,0.0192322214847833,0.044412936855561226,0.045655241986590225,0.11729573949976894,0.13582864326735722,0.07356043968202491,0.023407939038324117,0.013799554947810122,-0.04752791438226701,0.08858296350652788,0.011264725671050569,0.0929170849581781,0.05772660639542139,0.034829727691133544,0.0395481140719029,0.07509530737709635,0.11450651880076543,0.056312806247417274,0.006947367420857583,0.021248182065751475,0.06948339461928307,-0.055381865660241385,Over Weight,Income 3000 - 3999,North Malay,Teens and Toddlers,Urban,5 Member HH,North
Panel 106081101,0.050018681467833226,0.020257431388975525,0.04345722185321081,0.24883783297726772,0.007252838252402046,0.08027402340889817,0.06570444670973624,0.013765263343202957,-0.0554495222293424,0.046237403782520135,0.05280222395676582,0.09507371743633948,0.059742255307954434,-0.01957518425734291,0.07844433658977852,-0.08133685246220819,0.11522821311491517,0.06807849073422143,0.08082713678191505,0.209282981668136,0.06332512410203174,0.05179465450588271,-0.11032582284017055,0.16200894628428927,0.16636033634153716,-0.032194561063003474,0.11865203324789618,-0.01812644330968418,0.16175455311433584,0.09861325521715472,Healthy,Income < 1500,North Malay,Teens Aches,Urban,6 Member HH,North
